strategy,strategy_label,concurrency,run_id,throughput,p99,median_latency,avg_latency,latency_stddev,latency_cv,errors,warmup_ops_per_client,measured_ops_per_client
sharded_2key,Sharded-2key,1000,30,212760.89202744342,10288.0,4616.0,4662.2836611111115,1606.9615650051005,0.34467262865385817,0,100,900
thread_local,ThreadLocal,100,1,201532.844032637,1049.0,472.0,491.34867777777777,195.3620962182602,0.39760378943487584,0,100,900
thread_local,ThreadLocal,100,2,210204.63729741037,905.0,459.0,471.3658555555556,144.87695705923144,0.30735564604796906,0,100,900
thread_local,ThreadLocal,100,3,207384.91937191173,954.0,463.0,477.53597777777776,172.54722297414705,0.36132821610027926,0,100,900
thread_local,ThreadLocal,100,4,203285.10629093816,1028.0,467.0,486.83886666666666,190.67556064378132,0.3916605137739235,0,100,900
thread_local,ThreadLocal,100,5,204634.65246507028,1016.0,468.0,483.8758111111111,184.87281132044276,0.3820666523832309,0,100,900
thread_local,ThreadLocal,100,6,204409.87829996838,1030.0,465.0,484.2955777777778,186.3131868549297,0.3847096595633602,0,100,900
thread_local,ThreadLocal,100,7,129735.90095096415,2784.0,594.0,759.2754777777777,869.4042502569108,1.145044553264718,0,100,900
thread_local,ThreadLocal,100,8,197017.68162109458,1073.0,480.0,502.12407777777776,205.09236949626919,0.40844958163315914,0,100,900
thread_local,ThreadLocal,100,9,59104.829460343586,13610.0,977.0,1639.24,3562.7063115342885,2.17338907758125,0,100,900
thread_local,ThreadLocal,100,10,52652.27936034838,11960.0,1185.0,1860.8701555555556,3312.2857789141444,1.7799660922205904,0,100,900
thread_local,ThreadLocal,100,11,102578.61261571615,6238.0,613.0,951.2743222222222,1612.6703169650355,1.6952736758391216,0,100,900
thread_local,ThreadLocal,100,12,49336.69780960565,20189.0,941.0,1977.176077777778,4557.960819110925,2.305288269638477,0,100,900
thread_local,ThreadLocal,100,13,64790.04891193723,11016.0,940.0,1514.7902333333334,2665.186066912032,1.7594423361492264,0,100,900
thread_local,ThreadLocal,100,14,46056.58800819275,15358.0,1297.0,2137.3698555555557,3630.9601492063834,1.6987982401682213,0,100,900
thread_local,ThreadLocal,100,15,34661.55113522357,31470.0,1537.0,2847.5827,7066.808876298748,2.4816869677915756,0,100,900
thread_local,ThreadLocal,100,16,48272.188618294975,14505.0,1287.0,2047.1529666666668,3288.1669576174577,1.606214587360077,0,100,900
thread_local,ThreadLocal,100,17,47743.12606738213,18908.0,1223.0,2050.6421333333333,4126.342307248054,2.0122196068119673,0,100,900
thread_local,ThreadLocal,100,18,59367.20656789644,11353.0,1072.0,1653.8446888888889,2795.351805926674,1.690214217034303,0,100,900
thread_local,ThreadLocal,100,19,72340.36140038884,7330.0,910.0,1388.4649666666667,2286.276854493642,1.6466219237654818,0,100,900
thread_local,ThreadLocal,100,20,68714.79816285521,8400.0,935.0,1374.9786666666666,2305.1822273934204,1.6765221768726257,0,100,900
thread_local,ThreadLocal,100,21,117195.3143943422,4154.0,605.0,799.9129777777778,1254.2408674510586,1.5679716447849616,0,100,900
thread_local,ThreadLocal,100,22,65045.86230170385,7180.0,1046.0,1494.4025,2398.567675480441,1.605034570994388,0,100,900
thread_local,ThreadLocal,100,23,70872.75929481532,6269.0,1017.0,1381.068611111111,1916.4619949500204,1.3876660287052425,0,100,900
thread_local,ThreadLocal,100,24,61271.08741656194,8726.0,1064.0,1593.9568111111112,2672.193264384517,1.6764527405995346,0,100,900
thread_local,ThreadLocal,100,25,60408.032782859475,8982.0,1122.0,1619.4650555555556,2466.907844584233,1.5232856282520792,0,100,900
thread_local,ThreadLocal,100,26,68120.33142890636,10862.0,909.0,1419.2666333333334,2531.3465359542424,1.7835595345527457,0,100,900
thread_local,ThreadLocal,100,27,65927.58788445055,9820.0,955.0,1469.0497777777778,2341.7131389491183,1.594032533391355,0,100,900
thread_local,ThreadLocal,100,28,67643.6687770667,7425.0,979.0,1465.2641777777778,2904.0442640986757,1.9819253811984636,0,100,900
thread_local,ThreadLocal,100,29,65726.21777287991,7845.0,1019.0,1467.7293222222222,2678.49518103284,1.8249244874235067,0,100,900
thread_local,ThreadLocal,100,30,67398.82807412003,6512.0,1042.0,1459.0402555555556,2485.837869614965,1.7037486526843206,0,100,900
thread_local,ThreadLocal,200,1,56593.67243302698,31433.0,2155.0,3431.435138888889,5405.135110220158,1.575182071478804,0,100,900
thread_local,ThreadLocal,200,2,100148.90428408014,12005.0,1325.0,1979.4187055555556,3247.04742706816,1.6404045379357086,0,100,900
thread_local,ThreadLocal,200,3,66910.91524830699,18227.0,1951.0,2923.6272055555555,4074.7163673431046,1.393719541123512,0,100,900
thread_local,ThreadLocal,200,4,60548.93580431683,29345.0,2033.0,3283.009433333333,5730.250631357089,1.7454261852482715,0,100,900
thread_local,ThreadLocal,200,5,54289.84738213641,25969.0,2288.0,3573.9748777777777,5531.757678549005,1.5477886296695333,0,100,900
thread_local,ThreadLocal,200,6,66408.98749721682,19312.0,2092.0,2979.9868944444443,4203.911494044034,1.410714759142511,0,100,900
thread_local,ThreadLocal,200,7,54896.631491088876,20813.0,2415.0,3590.064277777778,4671.607383580254,1.3012600951178352,0,100,900
thread_local,ThreadLocal,200,8,77136.93961559322,15568.0,1728.0,2574.2593055555553,3955.2154377361094,1.5364479519216607,0,100,900
thread_local,ThreadLocal,200,9,65917.82390298486,19145.0,2040.0,2978.8075055555555,4104.282285411903,1.3778272942300929,0,100,900
thread_local,ThreadLocal,200,10,66113.96413741236,17919.0,2041.0,2998.3699,4321.461208080671,1.4412702075486652,0,100,900
thread_local,ThreadLocal,200,11,57142.117161510076,21443.0,2253.0,3427.3670666666667,4616.886224552667,1.3470650020112622,0,100,900
thread_local,ThreadLocal,200,12,82447.09387162735,19037.0,1383.0,2408.4023555555555,4384.18297493148,1.820369825174068,0,100,900
thread_local,ThreadLocal,200,13,59313.25466813858,24764.0,2162.0,3343.089033333333,5136.7934279307965,1.536541018415233,0,100,900
thread_local,ThreadLocal,200,14,94199.65410075414,14268.0,1355.0,2107.2852444444443,3243.7592918991245,1.5393071727953447,0,100,900
thread_local,ThreadLocal,200,15,68123.87095919592,18953.0,1913.0,2871.0604166666667,4618.047247642193,1.6084813892574916,0,100,900
thread_local,ThreadLocal,200,16,73748.31441569568,20418.0,1740.0,2691.6160777777777,4455.748255592669,1.6554174617917183,0,100,900
thread_local,ThreadLocal,200,17,45100.76873779239,37624.0,2405.0,4318.380744444445,6977.907334983449,1.6158619973378818,0,100,900
thread_local,ThreadLocal,200,18,67484.26035071477,29434.0,1547.0,2943.4740944444443,5382.941987982704,1.8287716539250496,0,100,900
thread_local,ThreadLocal,200,19,45212.44574337278,36168.0,2554.0,4285.099405555556,6522.470221492476,1.5221281011675503,0,100,900
thread_local,ThreadLocal,200,20,70797.85825717497,23712.0,1644.0,2807.7546888888887,4914.346803607281,1.7502764123428578,0,100,900
thread_local,ThreadLocal,200,21,41164.29080101594,43880.0,2708.0,4814.898661111111,8221.76307978148,1.7075672113697575,0,100,900
thread_local,ThreadLocal,200,22,60907.72817557668,31697.0,1831.0,3263.9285444444445,8395.174714894752,2.5721073854953835,0,100,900
thread_local,ThreadLocal,200,23,63037.604433637556,25726.0,1996.0,3118.6263222222224,4969.861124926069,1.5936058416209105,0,100,900
thread_local,ThreadLocal,200,24,62612.98781060058,22643.0,1943.0,3081.2400555555555,4693.3012906234435,1.5231858621860053,0,100,900
thread_local,ThreadLocal,200,25,52684.13021190106,33924.0,2113.0,3676.71055,6399.328842284112,1.7405038431116404,0,100,900
thread_local,ThreadLocal,200,26,63597.06783683632,22086.0,2001.0,3123.6954666666666,4758.825939910119,1.5234602702767053,0,100,900
thread_local,ThreadLocal,200,27,51374.186347945026,31941.0,2341.0,3818.894188888889,6133.404665303295,1.6060682391118606,0,100,900
thread_local,ThreadLocal,200,28,60179.72759899057,26617.0,1873.0,3307.182688888889,5314.672410808336,1.6070090196903823,0,100,900
thread_local,ThreadLocal,200,29,58267.93071570382,23981.0,2263.0,3376.6263,4865.336157042581,1.4408867682641047,0,100,900
thread_local,ThreadLocal,200,30,62158.59804414905,27025.0,1907.0,3197.5796277777777,5129.600997703388,1.6042136849828217,0,100,900
thread_local,ThreadLocal,300,1,50351.193354341725,53908.0,3030.0,5786.115951851852,9763.925111932911,1.6874748437780542,0,100,900
thread_local,ThreadLocal,300,2,47376.52977842997,58898.0,3274.0,6221.13737037037,10631.055483968965,1.7088604303454007,0,100,900
thread_local,ThreadLocal,300,3,92782.86479345137,28544.0,1832.0,3204.405796296296,5547.55331377371,1.7312268378073907,0,100,900
thread_local,ThreadLocal,300,4,62455.92483938346,34024.0,2757.0,4706.204692592592,6551.959355499465,1.392196001549195,0,100,900
thread_local,ThreadLocal,300,5,128839.67584414742,19071.0,1574.0,2298.9808259259257,3801.19311991441,1.6534253252779787,0,100,900
thread_local,ThreadLocal,300,6,53964.551139658586,40774.0,3147.0,5482.104444444444,7425.0174676205925,1.354410070597085,0,100,900
thread_local,ThreadLocal,300,7,66215.9675527221,28438.0,2628.0,4431.982674074074,5604.701303560417,1.2646036132646539,0,100,900
thread_local,ThreadLocal,300,8,59773.39960000145,40564.0,2639.0,4924.209303703704,7519.21289924107,1.5269888900915636,0,100,900
thread_local,ThreadLocal,300,9,63920.40474383238,34813.0,2647.0,4599.174103703704,6693.6287031604925,1.4553979806439878,0,100,900
thread_local,ThreadLocal,300,10,119857.97272374979,19264.0,1602.0,2479.1310444444443,4259.971671072522,1.718332591017653,0,100,900
thread_local,ThreadLocal,300,11,57687.002250759026,39193.0,3026.0,5119.748362962963,7552.508436513741,1.475171805542189,0,100,900
